"ID","Timestamp","Age","Country","EatMeat","OriginiInfluenceMarket","OriginiInfluenceRestaurant","BuyingFromWeb","WebSite","SpendForNoAntibiotics","QRcode","Satisfaction","WhySatisfation","MeatConsumptionReduction","Microbiome","Shop1","Shop2","Shop3","Shop4","Shop5","Advisor1","Advisor2","Advisor3","Advisor4","Advisor5","Advisor6","1","2","MeatPropensity","Awareness","EarlyAdoption"
254,"24/04/2021 16:57:16","18-29","USA","At least three times a week","Fairly","Very","No","","Equal","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","People","","","","","",1,0,-0.0219668723569856,-0.000655243958459082,0.0708075310804054
255,"24/04/2021 17:49:05","18-29","Italy","Every day","A little","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","Internet forums","Personal trainer","","","",1,0,1.25854229399984,-1.05749426015981,0.326339849706751
256,"24/04/2021 18:12:30","18-29","USA","At least three times a week","A little","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","Supermarket/shop website","Courses from school","","","",1,0,0.676289529686409,-1.06549045703911,0.379601148842117
257,"24/04/2021 18:49:57","18-29","Italy","Less than three times a week","Fairly","Not at all","No","","Between 10 and 30% more","Access","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Scientists (Bressanini","Bernardini etc.)","","","","",0,1,-0.4251907236538,-0.462817666453591,0.0570460538392505
258,"24/04/2021 21:29:46","18-29","Sweden","Every day","Fairly","Very","No","","> 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","Yes","Butcher's","Local market","Supermarket","","","Internet forums","","","","","",1,0,1.15736109809344,0.284639760322484,0.0158789668711946
259,"24/04/2021 21:47:08","18-29","Germany","Less than three times a week","A little","Not at all","Yes","","Equal","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","Internet","","","","Internet forums","","","","","",0,1,0.0782432888859146,-1.07270737550528,0.264073142230194
260,"24/04/2021 21:54:10","18-29","USA","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Local market","Supermarket","","","","Internet forums","TV","","","","",0,1,-0.227192892019253,-0.182501653106799,0.157513217222576
261,"24/04/2021 21:59:43","18-29","USA","Less than three times a week","Very","Fairly","Yes","Imperfect products","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","Internet","","","","Internet forums","TV","Supermarket/shop website","","","",0,1,0.116282894848582,0.501712742019279,0.190512263705636
262,"25/04/2021 00:32:16","18-29","Switzerland","At least three times a week","Fairly","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","My partner","","","","","",1,0,0.505177583664033,-0.134824271347576,0.190134316140536
263,"25/04/2021 07:47:37","30-49","Germany","Less than three times a week","Not at all","Not at all","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,-0.0452403959310978,-1.66060507514834,0.20196109444895
264,"25/04/2021 13:20:51","30-49","Serbia","Every day","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","No","its not organic","Yes, in the near future","I have never heard of the microbiome","Local market","Supermarket","","","","Magazines","Supermarket/shop website","","","","",1,0,0.61522731466015,-0.287739099074586,0.259646963333616
265,"25/04/2021 15:18:45","30-49","Brazil","Every day","A little","Not at all","Yes","","Equal","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","Supermarket","","","TV","","","","","",1,0,1.55599947494144,-1.04996175689213,0.123231852427541
266,"25/04/2021 15:43:31","30-49","Argentina","At least three times a week","Not at all","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Internet forums","Magazines","","","","",1,0,0.587062647866857,-0.990184613931649,-0.126466794891942
267,"25/04/2021 16:15:07","30-49","Brazil","Every day","A little","Not at all","Yes","","Equal","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","Supermarket","","","TV","","","","","",1,0,1.55599947494144,-1.04996175689213,0.123231852427541
268,"25/04/2021 16:33:10","30-49","Italy","Less than three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Local market","","","","Internet forums","Magazines","","","","",0,1,-0.460126055464025,0.7529197665875,-0.326085292136644
269,"25/04/2021 17:03:20","18-29","Germany","At least three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Supermarket/shop website","YouTube","","","",1,0,0.0668181142084433,-0.121905128958201,0.17377115047375
270,"26/04/2021 01:16:15","18-29","USA","Every day","Not at all","Not at all","Yes","","Equal","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Supermarket/shop website","","","","",1,0,1.2756235365313,-1.85027524416885,0.50985045336171
271,"26/04/2021 10:51:49","18-29","Italy","Less than three times a week","Very","A little","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","","","","","Nutritionist","Internet forums","TV","Magazines","","",0,1,-0.542873445643313,0.539628023017614,-0.146045693432986
272,"26/04/2021 11:45:22","18-29","Japan","At least three times a week","Very","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.522115778882476,0.0891415820130845,0.214855652967543
273,"26/04/2021 13:14:08","18-29","Italy","Less than three times a week","Very","Very","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Restaurant","","","","Nutritionist","","","","","",0,1,-0.564556630264391,1.01821382269261,-0.420050700972335
274,"26/04/2021 16:27:29","18-29","Germany","Less than three times a week","Very","A little","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Magazines","Friends","","","","",0,1,-0.524048547964377,0.269125585027925,-0.0294695332341232
275,"27/04/2021 04:49:33","18-29","Canada","Less than three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Internet forums","Supermarket/shop website","","","","",0,1,-0.027772751556452,-0.633692298108841,-0.0359354570644062
276,"28/04/2021 11:56:45","18-29","Germany","Less than three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Internet forums","Personal trainer","","","","",0,1,-0.0839653496708676,-0.619602131803272,-0.073049830310801
277,"28/04/2021 19:04:05","18-29","Luxembourg","At least three times a week","Fairly","Fairly","No","","Equal","I have never scanned it","No","Taste","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Personal trainer","","","","",1,0,0.351352893027606,-0.275613715482184,0.234768573249733
278,"28/04/2021 19:04:19","18-29","Luxembourg","At least three times a week","Very","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Local market","","","","","Nutritionist","Internet forums","TV","","","",1,0,0.28940208912417,0.528949463481881,-0.0558341899524403
279,"28/04/2021 19:04:47","30-49","Luxembourg","Every day","Not at all","Not at all","No","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,1.31539869863687,-1.86461706153593,0.362080811680381
280,"28/04/2021 19:04:57","18-29","Luxembourg","Less than three times a week","Fairly","A little","Yes","","> 30% more","I have never scanned it","No","not enough choice at superkarket","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","study","","","","",0,1,-0.541724408237093,-0.114698151765751,0.204576237770519
281,"28/04/2021 19:06:51","18-29","Luxembourg","Less than three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","No","I am not sure whether the information about quality is true","Yes, I already have","Yes","Supermarket","","","","","Magazines","Scientific articles","","","","",0,1,-0.611558211571716,0.0764287956216985,0.0905306488923496
282,"28/04/2021 20:51:41","18-29","Luxembourg","At least three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","No","Ethically sourced would be great","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Idk","","","","","Internet forums","","","","","",1,0,0.0520620363520781,-0.00601994460850709,0.0438515669189925
283,"28/04/2021 20:54:45","18-29","Luxembourg","At least three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","TV","Personal trainer","","","",1,0,0.409673966234561,-0.0780813250119276,0.213817291856689
284,"28/04/2021 21:00:55","18-29","Luxembourg","At least three times a week","A little","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","Supermarket/shop website","","","","",1,0,0.586323467974599,-1.0156823617979,0.25065620023531
